"RACE_ID","RACE_DATE","RACE_COURSE","COURSE","WEATHER","TRACK","DISTANCE","PRIZE1","HORSE_NAME","FRAME","NUM","GENDER","AGE","CNT","RANK_1","RANK_2","RANK_3","RANK_4","RANK_5","RACE_COURSE_CNT","RACE_COURSE_RANK_1","RACE_COURSE_RANK_2","RACE_COURSE_RANK_3","RACE_COURSE_RANK_4","RACE_COURSE_RANK_5","COURSE_CNT","COURSE_RANK_1","COURSE_RANK_2","COURSE_RANK_3","COURSE_RANK_4","COURSE_RANK_5","DISTANCE_CNT","DISTANCE_RANK_1","DISTANCE_RANK_2","DISTANCE_RANK_3","DISTANCE_RANK_4","DISTANCE_RANK_5","STD_DEV","RACE_TIME","AVG_RACE_TIME","RANK","POPULARITY","ODDS"
"1703030205",2017/11/04,"17","2",2,2,1700,700,"アズマピアサー",1,1,2,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.816668961681,113.3,109.039348370927,11,15,184
"1703030205",2017/11/04,"17","2",2,2,1700,700,"ウインハピネス",3,5,1,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.5025714180694,112.4,109.039348370927,10,2,5.4
"1703030205",2017/11/04,"17","2",2,2,1700,700,"カイトチャン",4,6,1,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.7091297029455,111.4,109.039348370927,5,9,29.2
"1703030205",2017/11/04,"17","2",2,2,1700,700,"キャプチュード",5,9,1,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.5851947320199,112,109.039348370927,9,12,60
"1703030205",2017/11/04,"17","2",2,2,1700,700,"クールスマイル",8,14,1,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5687990198297,114.5,109.039348370927,13,4,11.9
"1703030205",2017/11/04,"17","2",2,2,1700,700,"タイセイカレッジ",2,2,1,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.1884738744579,111.5,109.039348370927,6,13,64.3
"1703030205",2017/11/04,"17","2",2,2,1700,700,"タツノリソックリ",5,8,1,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2547014762182,113.6,109.039348370927,12,8,25.9
"1703030205",2017/11/04,"17","2",2,2,1700,700,"タマモストーム",2,3,1,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.9156879878215,110.4,109.039348370927,2,7,23.5
"1703030205",2017/11/04,"17","2",2,2,1700,700,"ハーモニーヘルメス",7,12,1,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3209290779785,115.7,109.039348370927,15,5,13.7
"1703030205",2017/11/04,"17","2",2,2,1700,700,"パラレルワールド",6,11,2,"2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8415849064661,115.6,109.039348370927,14,14,73.3
"1703030205",2017/11/04,"17","2",2,2,1700,700,"ブラックシープ",6,10,1,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.7917530168959,111,109.039348370927,3,6,18.7
"1703030205",2017/11/04,"17","2",2,2,1700,700,"マコトエギエネス",3,4,2,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.6265063889951,111.8,109.039348370927,8,10,31.6
"1703030205",2017/11/04,"17","2",2,2,1700,700,"メイショウナスカ",4,7,2,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.6678180459703,111.6,109.039348370927,7,11,47.8
"1703030205",2017/11/04,"17","2",2,2,1700,700,"レオステップアップ",8,15,1,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.7917530168959,111,109.039348370927,4,3,10.9
"1703030205",2017/11/04,"17","2",2,2,1700,700,"レナータ",7,13,2,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.9156879878215,110.4,109.039348370927,1,1,2
"1703030206",2017/11/04,"17","1",2,1,1200,750,"イロハ",8,16,2,"3",7,1,0,0,0,1,1,1,0,0,0,0,7,1,0,0,0,1,7,1,0,0,0,1,41.7010143605274,71.7,70.4959404600812,15,16,93.1
"1703030206",2017/11/04,"17","1",2,1,1200,750,"ウォークロニクル",1,1,2,"5",13,0,3,1,2,0,1,0,0,0,1,0,12,0,3,1,2,0,7,0,2,1,2,0,54.7967726617001,69.8,70.4959404600812,1,1,2.4
"1703030206",2017/11/04,"17","1",2,1,1200,750,"カシノロマンス",5,9,2,"3",11,1,3,2,1,1,2,0,0,1,0,0,11,1,3,2,1,1,11,1,3,2,1,1,50.6612700402771,70.4,70.4959404600812,11,15,67.7
"1703030206",2017/11/04,"17","1",2,1,1200,750,"クラリティーアイズ",3,5,2,"4",15,1,1,0,2,0,0,0,0,0,0,0,13,1,1,0,2,0,7,0,0,0,2,0,53.4182717878924,70,70.4959404600812,4,13,38.4
"1703030206",2017/11/04,"17","1",2,1,1200,750,"クールファンタジー",7,14,2,"3",11,1,1,1,1,2,0,0,0,0,0,0,10,1,1,1,1,2,11,1,1,1,1,2,52.0397709140848,70.2,70.4959404600812,9,4,12.1
"1703030206",2017/11/04,"17","1",2,1,1200,750,"コリーナ",4,8,2,"4",15,1,1,3,3,1,4,1,0,0,2,0,13,1,1,2,3,1,14,1,1,3,3,1,53.4182717878924,70,70.4959404600812,6,10,23.8
"1703030206",2017/11/04,"17","1",2,1,1200,750,"ジェルミナーレ",4,7,2,"4",13,1,1,0,2,0,3,0,0,0,0,0,13,1,1,0,2,0,11,1,1,0,1,0,49.9720196033733,70.5,70.4959404600812,13,5,16
"1703030206",2017/11/04,"17","1",2,1,1200,750,"ジャスティンラヴ",2,3,2,"3",9,1,1,1,0,1,0,0,0,0,0,0,8,1,1,1,0,1,6,1,1,1,0,0,52.0397709140848,70.2,70.4959404600812,10,3,7.8
"1703030206",2017/11/04,"17","1",2,1,1200,750,"スターストリーム",3,6,2,"4",11,0,0,1,2,0,0,0,0,0,0,0,11,0,0,1,2,0,7,0,0,0,2,0,48.5935187295657,70.7,70.4959404600812,14,14,60.1
"1703030206",2017/11/04,"17","1",2,1,1200,750,"ソルティピース",2,4,2,"3",9,1,3,1,0,0,1,0,1,0,0,0,8,1,3,1,0,0,9,1,3,1,0,0,41.7010143605274,71.7,70.4959404600812,16,8,20.5
"1703030206",2017/11/04,"17","1",2,1,1200,750,"タツデンコーセッカ",8,15,2,"4",8,0,0,0,2,0,1,0,0,0,1,0,5,0,0,0,2,0,7,0,0,0,2,0,49.9720196033733,70.5,70.4959404600812,12,12,27.2
"1703030206",2017/11/04,"17","1",2,1,1200,750,"トワイライトライフ",1,2,2,"3",7,1,1,0,0,1,1,0,0,0,0,1,6,1,1,0,0,0,6,1,1,0,0,1,54.1075222247963,69.9,70.4959404600812,3,7,18.8
"1703030206",2017/11/04,"17","1",2,1,1200,750,"バーミーブリーズ",7,13,2,"3",3,1,0,1,0,0,1,1,0,0,0,0,3,1,0,1,0,0,1,1,0,0,0,0,52.7290213509886,70.1,70.4959404600812,7,9,21.1
"1703030206",2017/11/04,"17","1",2,1,1200,750,"ペイシャゲラン",6,12,2,"3",3,1,0,1,0,0,0,0,0,0,0,0,2,1,0,1,0,0,3,1,0,1,0,0,53.4182717878924,70,70.4959404600812,5,2,5.7
"1703030206",2017/11/04,"17","1",2,1,1200,750,"ユトリチャン",5,10,2,"3",10,1,1,0,3,1,3,0,1,0,1,0,9,1,1,0,3,1,10,1,1,0,3,1,54.1075222247963,69.9,70.4959404600812,2,6,18.5
"1703030206",2017/11/04,"17","1",2,1,1200,750,"リルティングインク",6,11,2,"4",15,2,0,1,0,1,3,0,0,1,0,0,15,2,0,1,0,1,10,1,0,1,0,1,52.7290213509886,70.1,70.4959404600812,8,11,24.3
"1703030207",2017/11/04,"17","1",4,1,2000,750,"アズレージョ",7,13,2,"3",6,1,1,0,0,0,1,0,1,0,0,0,4,0,1,0,0,0,4,1,1,0,0,0,53.8973426162173,120.9,121.688424437299,11,7,15.2
"1703030207",2017/11/04,"17","1",4,1,2000,750,"アルマシャール",7,12,1,"3",15,1,2,2,4,1,2,0,0,1,1,0,11,0,2,2,3,1,12,1,2,2,4,1,50.4371000079363,121.6,121.688424437299,12,14,59
"1703030207",2017/11/04,"17","1",4,1,2000,750,"ウォーブル",3,5,2,"3",12,1,1,1,2,1,1,0,0,0,0,0,12,1,1,1,2,1,11,1,1,1,2,1,56.8632648518867,120.3,121.688424437299,3,6,15.2
"1703030207",2017/11/04,"17","1",4,1,2000,750,"サワヤカフェスタ",5,8,2,"3",8,0,1,1,0,1,0,0,0,0,0,0,6,0,1,1,0,1,4,0,1,1,0,1,55.8746241066635,120.5,121.688424437299,8,11,28.5
"1703030207",2017/11/04,"17","1",4,1,2000,750,"シンデン",2,2,1,"3",14,1,4,1,3,2,3,0,0,0,2,1,14,1,4,1,3,2,14,1,4,1,3,2,49.4484592627131,121.8,121.688424437299,13,9,21.7
"1703030207",2017/11/04,"17","1",4,1,2000,750,"ストーリーセラー",8,14,1,"6",26,1,2,4,6,5,6,0,1,1,2,0,26,1,2,4,6,5,18,1,2,4,3,4,56.8632648518867,120.3,121.688424437299,2,8,15.3
"1703030207",2017/11/04,"17","1",4,1,2000,750,"スリープレッピー",2,3,3,"4",13,0,0,2,2,1,0,0,0,0,0,0,12,0,0,2,2,1,12,0,0,1,2,1,55.380303734052,120.6,121.688424437299,9,12,29.9
"1703030207",2017/11/04,"17","1",4,1,2000,750,"ダノンスターズ",6,10,1,"3",7,1,1,0,0,0,1,1,0,0,0,0,7,1,1,0,0,0,7,1,1,0,0,0,54.8859833614404,120.7,121.688424437299,10,10,24.2
"1703030207",2017/11/04,"17","1",4,1,2000,750,"ディープベイ",6,11,1,"3",3,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,1,3,0,0,1,0,1,55.8746241066635,120.5,121.688424437299,7,3,7
"1703030207",2017/11/04,"17","1",4,1,2000,750,"ビレッジソング",8,15,2,"6",40,1,2,3,1,1,3,0,0,0,0,0,39,1,2,3,1,1,33,1,2,2,1,1,2.98234423722561,131.2,121.688424437299,15,13,54.1
"1703030207",2017/11/04,"17","1",4,1,2000,750,"ビービーブレスユー",1,1,1,"4",24,2,3,3,1,5,1,1,0,0,0,0,24,2,3,3,1,5,22,2,3,3,1,5,57.8519055971098,120.1,121.688424437299,1,1,3.2
"1703030207",2017/11/04,"17","1",4,1,2000,750,"ファントムグレイ",5,9,1,"4",21,0,1,3,3,5,5,0,0,0,1,1,16,0,1,3,3,4,12,0,1,2,2,3,55.8746241066635,120.5,121.688424437299,6,5,9.9
"1703030207",2017/11/04,"17","1",4,1,2000,750,"ヘイムダル",4,7,1,"5",33,1,4,0,2,1,0,0,0,0,0,0,26,1,2,0,2,1,18,0,2,0,2,1,47.4711777722668,122.2,121.688424437299,14,15,81.2
"1703030207",2017/11/04,"17","1",4,1,2000,750,"マヤノピナクル",4,6,1,"4",15,1,3,2,1,0,3,0,2,0,0,0,15,1,3,2,1,0,13,1,3,2,1,0,56.3689444792751,120.4,121.688424437299,4,2,5.2
"1703030207",2017/11/04,"17","1",4,1,2000,750,"ヤマニンリュウセイ",3,4,1,"4",18,2,0,3,1,2,4,1,0,1,0,1,18,2,0,3,1,2,17,2,0,3,1,2,55.8746241066635,120.5,121.688424437299,5,4,9.3
"1703030208",2017/11/04,"17","2",4,2,1700,750,"アシャカリブラ",6,11,1,"3",10,1,0,2,2,1,0,0,0,0,0,0,10,1,0,2,2,1,8,1,0,2,2,1,60.6179861564001,107,109.039348370927,4,2,6.5
"1703030208",2017/11/04,"17","2",4,2,1700,750,"アンリキャトル",2,3,3,"6",36,0,5,5,5,3,4,0,1,1,0,0,26,0,5,3,2,3,33,0,5,4,5,3,58.0147070139621,107.5,109.039348370927,8,5,10
"1703030208",2017/11/04,"17","2",4,2,1700,750,"ウォーターミリオン",7,13,1,"4",21,1,0,1,1,1,1,0,0,0,0,0,10,0,0,1,1,0,8,0,0,1,0,0,55.9320837000117,107.9,109.039348370927,12,8,25.7
"1703030208",2017/11/04,"17","2",4,2,1700,750,"エスポワールパレス",5,9,1,"3",13,1,3,2,0,3,0,0,0,0,0,0,10,1,3,2,0,3,13,1,3,2,0,3,60.0973303279125,107.1,109.039348370927,5,6,12.7
"1703030208",2017/11/04,"17","2",4,2,1700,750,"オールイン",1,1,1,"3",12,1,0,1,1,2,0,0,0,0,0,0,8,1,0,1,1,1,1,0,0,0,0,0,56.9733953569869,107.7,109.039348370927,10,11,55.6
"1703030208",2017/11/04,"17","2",4,2,1700,750,"サウンドマジック",6,10,2,"3",4,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,1,0,0,0,61.1386419848877,106.9,109.039348370927,3,7,22.1
"1703030208",2017/11/04,"17","2",4,2,1700,750,"シーライオン",7,12,1,"3",4,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,1,3,0,0,0,0,0,54.8907720430364,108.1,109.039348370927,14,14,238.5
"1703030208",2017/11/04,"17","2",4,2,1700,750,"スマートダイバー",3,4,1,"6",29,1,2,2,5,8,2,0,0,0,1,0,29,1,2,2,5,8,14,1,0,2,5,1,59.0560186709373,107.3,109.039348370927,7,10,49.2
"1703030208",2017/11/04,"17","2",4,2,1700,750,"プライズコレクター",5,8,1,"4",18,1,1,1,7,2,1,0,0,0,0,0,18,1,1,1,7,2,17,1,1,1,7,2,60.0973303279125,107.1,109.039348370927,6,9,38.2
"1703030208",2017/11/04,"17","2",4,2,1700,750,"ボナパルト",3,5,1,"3",10,1,3,1,1,1,0,0,0,0,0,0,5,1,1,1,0,1,7,1,2,1,0,1,61.6592978133753,106.8,109.039348370927,2,3,8
"1703030208",2017/11/04,"17","2",4,2,1700,750,"ポロス",8,14,2,"4",29,1,0,0,3,0,8,1,0,0,0,0,22,1,0,0,3,0,24,1,0,0,2,0,55.9320837000117,107.9,109.039348370927,11,15,322.4
"1703030208",2017/11/04,"17","2",4,2,1700,750,"マサハヤスター",2,2,1,"3",8,1,2,0,1,2,1,0,1,0,0,0,8,1,2,0,1,2,6,1,2,0,0,2,57.4940511854745,107.6,109.039348370927,9,4,10
"1703030208",2017/11/04,"17","2",4,2,1700,750,"メイショウドスコイ",4,6,1,"4",5,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,4,0,2,0,0,0,48.1222462726976,109.4,109.039348370927,15,12,80.1
"1703030208",2017/11/04,"17","2",4,2,1700,750,"メイスンスパート",8,15,1,"4",18,2,4,3,2,0,2,0,1,1,0,0,12,2,3,3,2,0,5,0,1,2,0,0,63.2212652988381,106.5,109.039348370927,1,1,1.9
"1703030208",2017/11/04,"17","2",4,2,1700,750,"リネンソング",4,7,1,"4",21,1,0,0,1,2,3,1,0,0,0,1,19,1,0,0,1,2,9,0,0,0,1,1,55.411427871524,108,109.039348370927,13,13,174.3
"1703030209",2017/11/04,"17","1",4,1,1800,1000,"サンダベンポート",4,4,2,"2",3,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,36.4614778971228,112.9,109.972506738544,7,7,107.3
"1703030209",2017/11/04,"17","1",4,1,1800,1000,"スーサンドン",1,1,1,"2",3,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,39.236245432433,112.3,109.972506738544,3,4,6.3
"1703030209",2017/11/04,"17","1",4,1,1800,1000,"トーセンエターナル",2,2,1,"2",2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,36.4614778971228,112.9,109.972506738544,6,6,57.3
"1703030209",2017/11/04,"17","1",4,1,1800,1000,"ムーランナヴァン",7,7,2,"2",2,1,0,1,0,0,1,0,0,1,0,0,2,1,0,1,0,0,2,1,0,1,0,0,38.3113229206629,112.5,109.972506738544,4,2,3.7
"1703030209",2017/11/04,"17","1",4,1,1800,1000,"ラスエモーショネス",6,6,2,"2",5,1,0,1,2,0,0,0,0,0,0,0,5,1,0,1,2,0,1,0,0,0,0,0,41.5485517118582,111.8,109.972506738544,2,5,9.4
"1703030209",2017/11/04,"17","1",4,1,1800,1000,"レゲンダアウレア",5,5,1,"2",1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,36.4614778971228,112.9,109.972506738544,5,3,4.8
"1703030209",2017/11/04,"17","1",4,1,1800,1000,"レーツェル",3,3,2,"2",1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,41.5485517118582,111.8,109.972506738544,1,1,2.3
"1703030210",2017/11/04,"17","1",4,1,1200,1050,"オウケンダイヤ",1,1,2,"4",20,1,0,0,0,0,1,0,0,0,0,0,17,1,0,0,0,0,13,1,0,0,0,0,47.215017855758,70.9,70.4959404600812,15,14,253.5
"1703030210",2017/11/04,"17","1",4,1,1200,1050,"クラウンアゲン",5,9,2,"4",10,2,3,0,0,1,1,1,0,0,0,0,10,2,3,0,0,1,9,2,3,0,0,1,57.5537744093154,69.4,70.4959404600812,7,7,20
"1703030210",2017/11/04,"17","1",4,1,1200,1050,"クラウンロベルト",6,11,1,"5",13,0,0,1,0,0,1,0,0,0,0,0,8,0,0,1,0,0,6,0,0,0,0,0,52.7290213509886,70.1,70.4959404600812,14,15,284.9
"1703030210",2017/11/04,"17","1",4,1,1200,1050,"グランドポピー",6,10,2,"5",13,1,2,1,1,0,1,0,0,0,0,0,8,1,1,1,1,0,12,1,2,1,1,0,56.8645239724115,69.5,70.4959404600812,8,5,8.3
"1703030210",2017/11/04,"17","1",4,1,1200,1050,"ゲンキチハヤブサ",2,3,3,"5",30,1,2,2,1,6,4,1,1,1,1,0,29,1,2,2,1,6,29,1,2,2,1,6,58.2430248462192,69.3,70.4959404600812,4,10,41.4
"1703030210",2017/11/04,"17","1",4,1,1200,1050,"コスモペリドット",4,7,1,"3",5,1,1,0,1,0,0,0,0,0,0,0,5,1,1,0,1,0,2,1,1,0,0,0,59.6215257200268,69.1,70.4959404600812,2,9,26.6
"1703030210",2017/11/04,"17","1",4,1,1200,1050,"コスモリョウゲツ",7,13,1,"3",7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,55.4860230986039,69.7,70.4959404600812,10,13,175.4
"1703030210",2017/11/04,"17","1",4,1,1200,1050,"ショウナンアエラ",4,6,1,"3",10,1,2,2,3,1,0,0,0,0,0,0,10,1,2,2,3,1,10,1,2,2,3,1,59.6215257200268,69.1,70.4959404600812,1,1,3.7
"1703030210",2017/11/04,"17","1",4,1,1200,1050,"ダノンメモリー",5,8,3,"4",6,1,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,5,1,0,1,0,1,58.932275283123,69.2,70.4959404600812,3,3,6.7
"1703030210",2017/11/04,"17","1",4,1,1200,1050,"トウショウジャイロ",3,4,1,"4",19,2,4,2,3,3,1,0,1,0,0,0,15,1,2,2,3,3,7,1,2,0,1,1,54.1075222247963,69.9,70.4959404600812,12,6,8.6
"1703030210",2017/11/04,"17","1",4,1,1200,1050,"トーセンクリス",7,12,2,"4",8,1,1,0,1,1,1,0,0,0,1,0,8,1,1,0,1,1,8,1,1,0,1,1,58.2430248462192,69.3,70.4959404600812,5,4,7.1
"1703030210",2017/11/04,"17","1",4,1,1200,1050,"パーリオミノル",2,2,2,"4",17,2,5,0,1,3,1,1,0,0,0,0,17,2,5,0,1,3,16,2,5,0,1,2,57.5537744093154,69.4,70.4959404600812,6,2,3.8
"1703030210",2017/11/04,"17","1",4,1,1200,1050,"ファンタサイズ",3,5,1,"4",23,1,4,5,4,1,0,0,0,0,0,0,22,1,4,5,4,1,10,1,2,2,1,0,56.8645239724115,69.5,70.4959404600812,9,12,62
"1703030210",2017/11/04,"17","1",4,1,1200,1050,"フェルクレール",8,14,2,"4",14,1,1,2,2,0,6,1,1,2,0,0,14,1,1,2,2,0,10,1,1,2,1,0,55.4860230986039,69.7,70.4959404600812,11,8,25.1
"1703030210",2017/11/04,"17","1",4,1,1200,1050,"ワンダフルラッシュ",8,15,2,"4",19,2,0,2,2,2,2,0,0,0,1,0,19,2,0,2,2,2,15,1,0,2,1,2,54.1075222247963,69.9,70.4959404600812,13,11,55.1
"1703030211",2017/11/04,"17","1",4,1,1200,1820,"アレスバローズ",4,8,1,"5",20,4,4,4,0,3,3,1,1,1,0,0,20,4,4,4,0,3,15,3,3,4,0,2,57.5537744093154,69.4,70.4959404600812,10,1,2.7
"1703030211",2017/11/04,"17","1",4,1,1200,1820,"ウィットウォーター",3,6,2,"6",29,4,2,3,1,2,2,1,1,0,0,0,19,2,1,3,0,2,29,4,2,3,1,2,54.7967726617001,69.8,70.4959404600812,14,15,166.4
"1703030211",2017/11/04,"17","1",4,1,1200,1820,"エリーティアラ",7,14,2,"5",33,4,1,5,2,0,9,3,1,1,0,0,33,4,1,5,2,0,32,4,1,5,2,0,58.932275283123,69.2,70.4959404600812,6,12,76.9
"1703030211",2017/11/04,"17","1",4,1,1200,1820,"クラウンアイリス",3,5,2,"6",25,4,3,3,2,1,5,1,2,1,1,0,24,4,3,3,2,1,24,4,3,3,2,1,59.6215257200268,69.1,70.4959404600812,3,7,18.6
"1703030211",2017/11/04,"17","1",4,1,1200,1820,"クリノコマチ",6,12,2,"6",50,3,7,0,3,7,7,0,2,0,1,2,47,2,7,0,3,7,48,3,7,0,3,7,52.7290213509886,70.1,70.4959404600812,16,16,282.4
"1703030211",2017/11/04,"17","1",4,1,1200,1820,"クリノハッチャン",2,3,2,"6",51,2,0,3,3,2,4,1,0,0,0,0,49,2,0,3,3,2,25,2,0,0,1,2,58.932275283123,69.2,70.4959404600812,6,13,90
"1703030211",2017/11/04,"17","1",4,1,1200,1820,"ダノンルージュ",1,1,2,"7",34,4,6,2,2,1,3,1,1,0,0,1,34,4,6,2,2,1,25,3,4,1,2,1,58.932275283123,69.2,70.4959404600812,4,8,22.4
"1703030211",2017/11/04,"17","1",4,1,1200,1820,"テンテマリ",8,15,2,"6",29,2,2,0,1,3,8,2,0,0,0,2,26,2,2,0,1,3,25,2,2,0,1,3,56.1752735355077,69.6,70.4959404600812,13,11,52.8
"1703030211",2017/11/04,"17","1",4,1,1200,1820,"トシザキミ",5,9,2,"6",34,4,1,2,3,1,2,0,0,0,0,0,33,4,1,2,3,1,26,2,1,2,2,0,58.2430248462192,69.3,70.4959404600812,8,14,150.6
"1703030211",2017/11/04,"17","1",4,1,1200,1820,"ナインテイルズ",6,11,1,"6",43,4,0,5,5,3,3,0,0,0,1,0,42,4,0,5,5,3,12,1,0,4,3,0,60.3107761569307,69,70.4959404600812,2,6,17
"1703030211",2017/11/04,"17","1",4,1,1200,1820,"ペイシャフェリシタ",1,2,2,"4",14,4,2,0,0,0,0,0,0,0,0,0,14,4,2,0,0,0,9,3,2,0,0,0,57.5537744093154,69.4,70.4959404600812,9,4,6.7
"1703030211",2017/11/04,"17","1",4,1,1200,1820,"ユキノアイオロス",4,7,3,"9",60,2,7,6,11,3,11,1,2,4,1,1,59,2,7,6,11,3,59,2,6,6,11,3,60.3107761569307,69,70.4959404600812,1,9,37.5
"1703030211",2017/11/04,"17","1",4,1,1200,1820,"ライトフェアリー",2,4,2,"5",14,3,1,1,2,2,1,0,0,0,0,0,12,3,1,1,2,2,14,3,1,1,2,2,57.5537744093154,69.4,70.4959404600812,11,3,5.9
"1703030211",2017/11/04,"17","1",4,1,1200,1820,"ラズールリッキー",5,10,2,"4",18,3,1,0,3,1,4,3,0,0,1,0,18,3,1,0,3,1,18,3,1,0,3,1,58.932275283123,69.2,70.4959404600812,5,5,9.4
"1703030211",2017/11/04,"17","1",4,1,1200,1820,"リッパーザウィン",8,16,1,"5",20,4,1,2,5,1,5,0,0,0,2,0,18,4,1,2,4,1,19,4,1,1,5,1,56.8645239724115,69.5,70.4959404600812,12,10,39
"1703030211",2017/11/04,"17","1",4,1,1200,1820,"レジーナフォルテ",7,13,2,"3",13,3,0,2,0,1,3,2,0,0,0,0,13,3,0,2,0,1,13,3,0,2,0,1,54.1075222247963,69.9,70.4959404600812,15,2,5.1
"1703030212",2017/11/04,"17","2",2,2,1150,750,"イソノヴィグラス",7,12,1,"4",14,1,0,0,0,1,2,1,0,0,0,0,13,1,0,0,0,1,10,1,0,0,0,1,59.4945164495831,69.6,70.941784989858,5,5,11.7
"1703030212",2017/11/04,"17","2",2,2,1150,750,"エッシャー",4,7,3,"3",12,1,4,0,2,0,0,0,0,0,0,0,12,1,4,0,2,0,11,1,4,0,2,0,66.5705506289398,68.6,70.941784989858,1,2,4.5
"1703030212",2017/11/04,"17","2",2,2,1150,750,"カラカ",2,3,2,"4",11,1,1,1,0,1,1,0,0,0,0,0,9,1,1,1,0,1,9,1,1,1,0,1,55.9564993599047,70.1,70.941784989858,10,10,32.9
"1703030212",2017/11/04,"17","2",2,2,1150,750,"コントローラー",7,13,1,"3",5,1,0,0,1,1,0,0,0,0,0,0,4,1,0,0,1,1,3,1,0,0,0,1,54.5412925240334,70.3,70.941784989858,11,7,17
"1703030212",2017/11/04,"17","2",2,2,1150,750,"シェヴェルニー",8,14,2,"4",26,1,2,2,0,3,6,0,0,1,0,1,4,0,0,0,0,0,23,1,2,2,0,2,53.126085688162,70.5,70.941784989858,13,11,39.6
"1703030212",2017/11/04,"17","2",2,2,1150,750,"シャイニングカフェ",5,8,1,"5",8,0,0,0,0,1,2,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,60.2021198675187,69.5,70.941784989858,4,12,55
"1703030212",2017/11/04,"17","2",2,2,1150,750,"ティアップサンダー",2,2,1,"5",12,0,1,0,1,2,3,0,1,0,1,0,12,0,1,0,1,2,11,0,1,0,1,2,56.6641027778404,70,70.941784989858,8,6,13
"1703030212",2017/11/04,"17","2",2,2,1150,750,"テイエムアニマンテ",8,15,1,"3",17,1,0,1,2,1,0,0,0,0,0,0,13,1,0,1,2,1,14,1,0,1,2,1,58.7869130316474,69.7,70.941784989858,7,9,26.8
"1703030212",2017/11/04,"17","2",2,2,1150,750,"トウカイジュリア",5,9,2,"3",3,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,1,2,0,0,0,0,1,51.7108788522907,70.7,70.941784989858,14,15,74.6
"1703030212",2017/11/04,"17","2",2,2,1150,750,"ハイデンガールズ",3,5,2,"4",12,2,0,0,1,2,0,0,0,0,0,0,11,2,0,0,1,2,9,2,0,0,1,2,42.512034419127,72,70.941784989858,15,8,18.3
"1703030212",2017/11/04,"17","2",2,2,1150,750,"ファーストオーサー",3,4,1,"6",31,1,0,0,0,1,4,0,0,0,0,0,11,0,0,0,0,0,8,0,0,0,0,0,59.4945164495831,69.6,70.941784989858,6,14,73.9
"1703030212",2017/11/04,"17","2",2,2,1150,750,"プリティクイーン",4,6,2,"4",10,1,1,0,0,1,1,0,0,0,0,0,10,1,1,0,0,1,9,1,1,0,0,1,56.6641027778404,70,70.941784989858,9,13,59.7
"1703030212",2017/11/04,"17","2",2,2,1150,750,"マリエラ",6,11,1,"4",11,1,1,5,1,1,1,0,1,0,0,0,7,1,1,3,0,1,6,0,1,3,0,1,64.4477403751328,68.9,70.941784989858,3,1,3
