"RACE_ID","RACE_DATE","RACE_COURSE","COURSE","WEATHER","TRACK","DISTANCE","PRIZE1","HORSE_NAME","FRAME","NUM","GENDER","AGE","CNT","RANK_1","RANK_2","RANK_3","RANK_4","RANK_5","AVG_STD_DEV","RACE_COURSE_CNT","RACE_COURSE_RANK_1","RACE_COURSE_RANK_2","RACE_COURSE_RANK_3","RACE_COURSE_RANK_4","RACE_COURSE_RANK_5","RACE_COURSE_AVG_STD_DEV","COURSE_CNT","COURSE_RANK_1","COURSE_RANK_2","COURSE_RANK_3","COURSE_RANK_4","COURSE_RANK_5","COURSE_AVG_STD_DEV","DISTANCE_CNT","DISTANCE_RANK_1","DISTANCE_RANK_2","DISTANCE_RANK_3","DISTANCE_RANK_4","DISTANCE_RANK_5","DISTANCE_AVG_STD_DEV","STD_DEV","RACE_TIME","AVG_RACE_TIME","RANK","POPULARITY","ODDS"
"1703030108",2017/11/03,"17","2",1,2,1150,750,"スズカグラーテ",8,13,2,"3",12,1,6,1,2,0,56.0968376846081,2,0,0,0,1,0,51.3268575040009,10,1,6,1,2,0,57.9132152283874,11,1,6,1,2,0,57.0033109615032,68.6933608827468,68.3,70.941784989858,2,1,1.7
"1708050101",2017/11/03,"17","2",1,1,1200,500,"ベルウッドホーク",8,13,1,"2",1,0,0,0,0,0,42.4031826554423,1,0,0,0,0,0,42.4031826554423,0,0,0,0,0,0,0,1,0,0,0,0,0,42.4031826554423,47.8955788854285,73.8,73.4197752808989,4,5,13.2
"1708050106",2017/11/03,"17","2",1,1,1400,700,"ダイシンソルス",8,13,1,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2997729525078,91.3,86.3938536585366,12,8,55
"1708050112",2017/11/03,"17","2",1,1,1400,750,"ララメダイユドール",7,13,1,"3",4,1,0,0,1,0,48.7117891209905,0,0,0,0,0,0,0,4,1,0,0,1,0,48.7117891209905,0,0,0,0,0,0,0,54.86452991189,85.5,86.3938536585366,7,8,42.8
"1708050110",2017/11/03,"17","2",1,1,1400,1820,"ノボリクリーン",7,13,1,"5",20,2,3,2,2,2,58.2781365500274,5,0,2,0,0,2,59.2851631718572,13,2,3,2,1,2,60.9196156078423,17,0,3,1,2,2,57.189829396947,53.2318700691633,85.8,86.3938536585366,15,13,96.6
"1703030101",2017/11/03,"17","2",1,2,1700,500,"ドロテーア",8,13,2,"2",1,0,0,0,0,1,33.2576394516125,0,0,0,0,0,0,0,1,0,0,0,0,1,33.2576394516125,1,0,0,0,0,1,33.2576394516125,35.1058505605074,111.9,109.039348370927,7,2,4.2
"1703030103",2017/11/03,"17","2",1,2,1700,750,"エルメネジルド",8,13,1,"5",12,2,0,0,1,1,52.0897036632861,0,0,0,0,0,0,0,12,2,0,0,1,1,52.0897036632861,11,2,0,0,1,1,52.0050962156324,58.0147070139621,107.5,109.039348370927,5,8,39.3
"1703030106",2017/11/03,"17","2",1,2,1700,750,"ショウブニデル",7,13,1,"3",9,1,3,0,0,2,54.9792936256598,0,0,0,0,0,0,0,9,1,3,0,0,2,54.9792936256598,9,1,3,0,0,2,54.9792936256598,50.7255254151356,108.9,109.039348370927,14,3,6.5
"1708050108",2017/11/03,"17","2",1,1,1800,1050,"テイエムジョウネツ",8,13,2,"5",26,2,2,1,3,2,52.301772548716,13,2,2,0,2,1,53.6279436659559,22,2,2,1,3,2,54.0919230995591,14,2,0,1,1,1,50.323174069481,53.0689480765025,113.9,114.655613772455,13,11,62.7
"1703030102",2017/11/03,"17","1",1,1,1200,500,"モーニングヒカル",7,13,2,"2",1,0,0,0,1,0,47.7803708655702,0,0,0,0,0,0,0,1,0,0,0,1,0,47.7803708655702,1,0,0,0,1,0,47.7803708655702,45.1472665450465,71.2,70.4959404600812,11,7,22.5
"1703030107",2017/11/03,"17","1",1,1,1200,750,"ムーンドロップ",7,13,1,"6",39,0,0,4,4,3,53.7117850501113,7,0,0,1,0,1,54.5540899637215,28,0,0,3,3,3,54.7666424240551,23,0,0,3,1,3,54.429920078297,59.6215257200268,69.1,70.4959404600812,12,10,37.6
"1703030111",2017/11/03,"17","1",1,1,1200,1500,"サフィロス",7,13,1,"5",12,2,2,0,0,1,55.6459795078064,1,0,0,0,0,0,62.3785274676421,11,2,2,0,0,1,55.9315068194618,12,2,2,0,0,1,55.6459795078064,58.932275283123,69.2,70.4959404600812,10,9,21.7
"1708050105",2017/11/03,"17","1",1,1,1400,700,"センターフィールド",8,13,2,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.2701635111434,84.3,83.5121896162528,5,9,61.9
"1708050111",2017/11/03,"17","1",1,1,1400,2900,"ボウルズ",8,13,2,"2",2,1,0,0,0,0,47.6789211315493,0,0,0,0,0,0,0,2,1,0,0,0,0,47.6789211315493,2,1,0,0,0,0,47.6789211315493,48.2720511394578,83.8,83.5121896162528,10,9,27.4
"1703030110",2017/11/03,"17","1",1,1,1800,1050,"メイショウグロッケ",7,13,2,"3",6,1,1,0,0,3,49.134261690942,0,0,0,0,0,0,0,6,1,1,0,0,3,49.134261690942,5,1,1,0,0,2,49.444009376316,60.04700194726,107.8,109.972506738544,7,7,23.5
"1708050109",2017/11/03,"17","1",1,1,1800,1500,"メイショウミツボシ",8,13,1,"5",30,3,3,1,1,5,49.0579852090797,4,1,0,1,0,0,46.3187779722489,26,3,3,1,1,5,50.5679353075711,22,3,3,1,1,3,51.8282782261914,60.4349510541812,107.9,110.281837160752,4,8,37.1
"1703030104",2017/11/03,"17","3",1,1,3350,1350,"ドーノデルソーレ",8,13,1,"4",15,2,1,1,1,2,49.0570157550357,3,1,0,0,0,0,52.9064422639977,2,1,0,0,0,0,55.6079990436555,0,0,0,0,0,0,0,47.6764789467464,225.1,224.675,7,8,13.8
"1703030108",2017/11/03,"17","2",1,2,1150,750,"スカーレットジェム",8,14,2,"3",6,0,0,0,0,1,42.2257464600144,2,0,0,0,0,0,46.3626346461604,5,0,0,0,0,1,43.4059742199087,6,0,0,0,0,1,42.2257464600144,55.2488959419691,70.2,70.941784989858,14,12,184.1
"1708050101",2017/11/03,"17","2",1,1,1200,500,"テルプシコレ",8,14,2,"2",1,0,0,0,0,0,48.8724286651207,1,0,0,0,0,0,48.8724286651207,0,0,0,0,0,0,0,1,0,0,0,0,0,48.8724286651207,33.5054179542277,76.4,73.4197752808989,14,6,14.5
"1708050112",2017/11/03,"17","2",1,1,1400,750,"コンクエストシチー",7,14,3,"5",29,1,0,1,1,4,51.9531945379423,8,0,0,0,0,0,51.4421284676065,23,1,0,1,1,4,54.136903686351,18,0,0,1,1,3,53.4800999217615,49.4223304361344,86.5,86.3938536585366,14,16,107.1
"1708050110",2017/11/03,"17","2",1,1,1400,1820,"カネコメオスター",7,14,1,"6",21,4,0,0,1,0,53.9743104897475,2,0,0,0,1,0,60.8509493352211,19,4,0,0,1,0,54.1330916942266,9,0,0,0,1,0,56.346546578893,52.6876501215878,85.9,86.3938536585366,16,10,61.1
"1703030106",2017/11/03,"17","2",1,2,1700,750,"スプリングキャロル",8,14,2,"4",17,1,1,5,1,0,52.1655006588247,4,1,1,2,0,0,50.9543410447637,15,1,1,4,1,0,54.1973155081726,13,1,1,3,0,0,54.7216104618762,55.9320837000117,107.9,109.039348370927,11,8,15.4
"1708050108",2017/11/03,"17","2",1,1,1800,1050,"ビスカリア",8,14,2,"5",31,3,6,7,3,3,56.6857456887433,6,0,0,1,1,2,56.2015471054102,28,3,5,7,3,2,57.5527095396047,27,3,5,7,3,2,57.8211693389136,61.5981612745562,111.8,114.655613772455,3,5,8.1
"1703030102",2017/11/03,"17","1",1,1,1200,500,"カハラレインボー",7,14,2,"2",1,0,0,0,0,0,35.497760428393,1,0,0,0,0,0,35.497760428393,1,0,0,0,0,0,35.497760428393,1,0,0,0,0,0,35.497760428393,47.9042682926618,70.8,70.4959404600812,6,15,361.4
"1703030107",2017/11/03,"17","1",1,1,1200,750,"ウィズアットレース",7,14,2,"5",20,1,3,2,0,1,53.1586327232895,6,0,0,1,0,1,52.330236425827,19,1,3,2,0,1,54.1679669291464,20,1,3,2,0,1,53.1586327232895,62.3785274676421,68.7,70.4959404600812,7,6,11.8
"1703030111",2017/11/03,"17","1",1,1,1200,1500,"ショウナンワダチ",7,14,1,"6",26,2,1,0,1,2,56.2597136041412,1,0,0,0,0,0,62.0167399564594,24,2,1,0,1,2,55.8698630044691,10,0,0,0,1,2,55.5405257931716,61.0000265938345,68.9,70.4959404600812,6,13,94.6
"1708050105",2017/11/03,"17","1",1,1,1400,700,"マリアバローズ",8,14,2,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8686534084919,84.7,83.5121896162528,9,1,2.9
"1703030110",2017/11/03,"17","1",1,1,1800,1050,"スクエアゴールド",7,14,2,"5",10,1,0,0,2,1,52.9278408466375,0,0,0,0,0,0,0,10,1,0,0,2,1,52.9278408466375,9,1,0,0,2,1,52.1240899995896,56.3473119001796,108.6,109.972506738544,13,13,66.6
"1703030104",2017/11/03,"17","3",1,1,3350,1350,"サウンドギャツビー",8,14,1,"5",16,1,0,2,2,2,49.6610499112346,1,1,0,0,0,0,56.1534135274999,5,1,0,2,0,0,51.7949153820713,1,0,0,0,0,0,51.427585749404,30.1817321928369,228.3,224.675,12,11,36.8
"1708050112",2017/11/03,"17","2",1,1,1400,750,"ライデンバローズ",8,15,1,"3",5,1,0,0,0,0,46.0578333872143,0,0,0,0,0,0,0,2,1,0,0,0,0,48.5719427561603,4,1,0,0,0,0,51.262038203474,41.8032511700767,87.9,86.3938536585366,16,14,65
"1708050110",2017/11/03,"17","2",1,1,1400,1820,"プレスティージオ",8,15,1,"4",14,4,2,0,2,0,60.7593339152616,3,0,0,0,1,0,60.6448984295375,14,4,2,0,2,0,60.7593339152616,12,4,1,0,2,0,60.122693594602,57.0414097021922,85.1,86.3938536585366,9,2,4.8
"1703030106",2017/11/03,"17","2",1,2,1700,750,"フィルムフランセ",8,15,2,"3",10,1,2,3,2,0,51.4443225768496,1,1,0,0,0,0,49.6842137581604,10,1,2,3,2,0,51.4443225768496,9,1,2,3,1,0,51.2817927324093,62.1799536418629,106.7,109.039348370927,2,7,12.1
"1703030102",2017/11/03,"17","1",1,1,1200,500,"ヤマニンルネッタ",8,15,2,"2",4,0,1,3,0,0,48.6265030653175,0,0,0,0,0,0,0,4,0,1,3,0,0,48.6265030653175,4,0,1,3,0,0,48.6265030653175,49.9720196033733,70.5,70.4959404600812,3,4,6.9
"1703030107",2017/11/03,"17","1",1,1,1200,750,"ホープフルスター",8,15,1,"3",11,1,1,3,1,0,53.4681855252865,0,0,0,0,0,0,0,11,1,1,3,1,0,53.4681855252865,9,1,1,2,1,0,54.8909157100152,60.3107761569307,69,70.4959404600812,9,1,3.5
"1703030111",2017/11/03,"17","1",1,1,1200,1500,"クローソー",8,15,2,"5",18,3,1,3,2,0,55.2074347908721,3,1,1,0,0,0,55.6584710758852,17,3,1,3,2,0,55.1890979491794,15,2,1,3,1,0,56.0641769910535,58.2430248462192,69.3,70.4959404600812,11,7,17.1
"1703030110",2017/11/03,"17","1",1,1,1800,1050,"マイネルパンドーロ",8,15,1,"3",9,1,2,1,0,2,48.1680101557093,0,0,0,0,0,0,0,9,1,2,1,0,2,48.1680101557093,9,1,2,1,0,2,48.1680101557093,57.2722344119497,108.4,109.972506738544,10,8,31.6
"1708050112",2017/11/03,"17","2",1,1,1400,750,"ハーツジュニア",8,16,1,"5",14,1,4,3,0,1,56.4564399431482,6,0,2,2,0,1,56.06593596047,11,1,4,3,0,1,57.2618037583384,11,1,3,2,0,1,55.9683884883996,58.1298495973433,84.9,86.3938536585366,1,3,7.7
"1708050110",2017/11/03,"17","2",1,1,1400,1820,"ウエスタンラムール",8,16,1,"5",30,4,5,4,0,0,54.8743033630458,16,0,2,2,0,0,52.3203984843364,28,4,5,4,0,0,54.8777531666254,25,3,4,3,0,0,54.1593440945355,58.1298495973433,84.9,86.3938536585366,6,16,209.1
"1703030102",2017/11/03,"17","1",1,1,1200,500,"クイーンディアス",8,16,2,"2",2,0,0,0,0,1,43.5526375132524,0,0,0,0,0,0,0,2,0,0,0,0,1,43.5526375132524,2,0,0,0,0,1,43.5526375132524,45.8365169819504,71.1,70.4959404600812,9,9,54.6
"1703030107",2017/11/03,"17","1",1,1,1200,750,"ナッツスター",8,16,1,"4",18,1,1,0,0,3,48.7976316486345,3,0,0,0,0,1,54.2634513964505,18,1,1,0,0,3,48.7976316486345,10,1,0,0,0,0,47.7711408469654,60.3107761569307,69,70.4959404600812,10,15,97.9
"1703030111",2017/11/03,"17","1",1,1,1200,1500,"ウーマッハ",8,16,2,"3",12,2,0,2,1,1,48.8405974499406,4,1,0,1,0,0,45.1243871111273,11,2,0,2,1,1,50.2220547010495,12,2,0,2,1,1,48.8405974499406,57.5537744093154,69.4,70.4959404600812,12,12,74.6
"1703030110",2017/11/03,"17","1",1,1,1800,1050,"シンギュラリティ",8,16,1,"3",7,1,2,2,0,1,50.599795081859,0,0,0,0,0,0,0,4,1,0,2,0,1,48.5228636434681,7,1,2,2,0,1,50.599795081859,63.7466919943403,107,109.972506738544,2,3,5.2
"1703030201",2017/11/04,"17","2",2,2,1150,500,"ソングオブファイア",1,1,1,"2",2,0,1,0,0,0,48.7859652134196,0,0,0,0,0,0,0,2,0,1,0,0,0,48.7859652134196,2,0,1,0,0,0,48.7859652134196,60.2021198675187,69.5,70.941784989858,2,3,5.7
"1703030212",2017/11/04,"17","2",2,2,1150,750,"ヴァルール",1,1,2,"4",11,1,1,1,0,0,49.1864713248604,1,0,0,0,0,0,53.3288045575736,10,1,1,1,0,0,51.3817358450794,7,1,1,1,0,0,49.0356169849878,53.8336891060977,70.4,70.941784989858,12,4,7.9
"1705050105",2017/11/04,"17","2",1,1,1300,700,"ミスターメロディ",1,1,1,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.5115198580266,77.4,80.3075425790754,1,1,1.5
"1705050101",2017/11/04,"17","2",1,1,1400,500,"イッツマイターン",1,1,1,"2",2,0,0,0,0,1,47.1740637256034,1,0,0,0,0,0,51.8460037526298,0,0,0,0,0,0,0,2,0,0,0,0,1,47.1740637256034,41.9368163223249,88.3,86.5851685393258,8,3,9.9
"1705050102",2017/11/04,"17","2",1,1,1600,500,"エンパイアミライ",1,1,1,"2",1,0,0,0,0,0,34.6848874110246,1,0,0,0,0,0,34.6848874110246,0,0,0,0,0,0,0,1,0,0,0,0,0,34.6848874110246,55.2833696792212,98.2,99.3021080368906,1,2,11.3
"1705050108",2017/11/04,"17","2",1,1,1600,750,"サトノグリーン",1,1,3,"3",6,1,1,0,0,0,50.977492858476,2,1,1,0,0,0,57.6803078660287,4,1,1,0,0,0,53.9417489565175,5,1,1,0,0,0,52.4365164729301,51.9276562176907,98.9,99.3021080368906,11,6,18.5
"1705050107",2017/11/04,"17","2",1,1,1600,750,"レアファインド",1,1,2,"4",13,1,0,1,0,0,49.9276967488862,5,0,0,0,0,0,47.5100976246448,11,1,0,1,0,0,51.7273715303666,8,0,0,0,0,0,46.6840017674743,52.8864314924137,98.7,99.3021080368906,6,12,112.8
"1703030208",2017/11/04,"17","2",4,2,1700,750,"オールイン",1,1,1,"3",12,1,0,1,1,2,47.522513800499,0,0,0,0,0,0,0,8,1,0,1,1,1,48.2043234567989,1,0,0,0,0,0,39.4790896646966,56.9733953569869,107.7,109.039348370927,10,11,55.6
"1703030205",2017/11/04,"17","2",2,2,1700,700,"アズマピアサー",1,1,2,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.816668961681,113.3,109.039348370927,11,15,184
"1703030203",2017/11/04,"17","2",2,2,1700,750,"デルマアツヒメ",1,1,2,"4",15,0,0,1,0,2,45.2544011843008,2,0,0,0,0,0,45.656011238198,6,0,0,1,0,1,48.1841481010394,11,0,0,1,0,2,47.1706572507917,50.7255254151356,108.9,109.039348370927,12,14,194.6
"1705050112",2017/11/04,"17","2",2,1,2100,1050,"サトノスーペリア",1,1,3,"6",27,3,1,4,1,3,56.0235102822307,2,0,0,0,0,0,54.3756468477915,23,3,1,4,1,1,57.4665282652041,8,1,1,1,1,1,54.0708307078235,47.680375651105,135,134.308961303462,12,13,234
"1703030210",2017/11/04,"17","1",4,1,1200,1050,"オウケンダイヤ",1,1,2,"4",20,1,0,0,0,0,43.0316773150111,1,0,0,0,0,0,45.3890963627795,17,1,0,0,0,0,44.4766555569262,13,1,0,0,0,0,44.4830225510598,47.215017855758,70.9,70.4959404600812,15,14,253.5
"1703030211",2017/11/04,"17","1",4,1,1200,1820,"ダノンルージュ",1,1,2,"7",34,4,6,2,2,1,57.6779885909421,3,1,1,0,0,1,54.5169094659595,34,4,6,2,2,1,57.6779885909421,25,3,4,1,2,1,57.058282454251,58.932275283123,69.2,70.4959404600812,4,8,22.4
"1703030206",2017/11/04,"17","1",2,1,1200,750,"ウォークロニクル",1,1,2,"5",13,0,3,1,2,0,54.3687151977568,1,0,0,0,1,0,57.5537744093154,12,0,3,1,2,0,54.7986484993895,7,0,2,1,2,0,57.0098881216834,54.7967726617001,69.8,70.4959404600812,1,1,2.4
"1705050104",2017/11/04,"17","1",1,1,1400,500,"クォーターイモン",1,1,1,"2",2,0,0,0,0,0,43.4807072176018,0,0,0,0,0,0,0,2,0,0,0,0,0,43.4807072176018,2,0,0,0,0,0,43.4807072176018,49.9975601768239,83.6,83.5994497936726,8,16,340.2
"1705050111",2017/11/04,"17","1",2,1,1400,3800,"タワーオブロンドン",1,1,1,"2",3,2,1,0,0,0,55.7407792291306,0,0,0,0,0,0,0,3,2,1,0,0,0,55.7407792291306,3,2,1,0,0,0,55.7407792291306,57.5360038350867,81.9,83.5994497936726,1,1,1.8
"1705050106",2017/11/04,"17","1",1,1,1600,700,"クスリバコ",1,1,1,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.3084356224945,97.6,96.4517897091722,2,8,59.3
"1703030209",2017/11/04,"17","1",4,1,1800,1000,"スーサンドン",1,1,1,"2",3,1,0,0,0,0,49.2506454027187,0,0,0,0,0,0,0,3,1,0,0,0,0,49.2506454027187,0,0,0,0,0,0,0,39.236245432433,112.3,109.972506738544,3,4,6.3
"1703030202",2017/11/04,"17","1",2,1,1800,500,"モダンクラシック",1,1,1,"2",2,0,0,0,0,0,46.7611551442174,0,0,0,0,0,0,0,2,0,0,0,0,0,46.7611551442174,2,0,0,0,0,0,46.7611551442174,44.7857805030535,111.1,109.972506738544,12,9,43.9
"1703030207",2017/11/04,"17","1",4,1,2000,750,"ビービーブレスユー",1,1,1,"4",24,2,3,3,1,5,52.6494392838168,1,1,0,0,0,0,57.273420105766,24,2,3,3,1,5,52.6494392838168,22,2,3,3,1,5,53.0109299806841,57.8519055971098,120.1,121.688424437299,1,1,3.2
"1705050103",2017/11/04,"17","1",1,1,2000,500,"トーセンクリーガー",1,1,1,"2",2,0,0,0,0,1,38.513387692738,1,0,0,0,0,0,25.998037437968,2,0,0,0,0,1,38.513387692738,1,0,0,0,0,0,25.998037437968,51.8049077500986,122.8,123.429534883721,2,5,21.3
"1705050110",2017/11/04,"17","1",2,1,2000,1820,"ラヴィエベール",1,1,1,"4",8,3,5,0,0,0,55.1309981824434,5,2,3,0,0,0,51.8728338564962,8,3,5,0,0,0,55.1309981824434,5,2,3,0,0,0,57.8847571761387,56.9655970688143,121,123.429534883721,4,1,2
"1705050109",2017/11/04,"17","1",1,1,2400,1500,"サーレンブラント",1,1,1,"3",9,2,0,2,0,2,55.7484088902734,4,2,0,1,0,1,57.7085709277955,9,2,0,2,0,2,55.7484088902734,6,2,0,1,0,2,57.3015191779086,40.557693603645,150.2,147.942771084337,3,2,2.6
"1703030204",2017/11/04,"17","3",2,1,2750,780,"ブラックマイスター",1,1,1,"3",11,0,0,0,1,1,45.2838958799028,0,0,0,0,0,0,0,4,0,0,0,1,1,48.2464527817946,3,0,0,0,1,1,52.6288442324225,50.4928018218361,183.6,183.77676056338,5,4,7.7
"1703030201",2017/11/04,"17","2",2,2,1150,500,"ヒビケカゼン",1,2,1,"2",3,0,0,0,0,0,20.7314962792361,1,0,0,0,0,0,-1.46653911627852,1,0,0,0,0,0,35.0415308858098,0,0,0,0,0,0,0,38.9740173294486,72.5,70.941784989858,15,15,203.4
"1703030212",2017/11/04,"17","2",2,2,1150,750,"ティアップサンダー",2,2,1,"5",12,0,1,0,1,2,49.7840736778173,3,0,1,0,1,0,52.9538374929604,12,0,1,0,1,2,49.7840736778173,11,0,1,0,1,2,49.941766620532,56.6641027778404,70,70.941784989858,8,6,13
"1705050105",2017/11/04,"17","2",1,1,1300,700,"フロリダロス",2,2,1,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.2388071264233,81.2,80.3075425790754,6,6,21.7
"1705050101",2017/11/04,"17","2",1,1,1400,500,"ウメタロウ",1,2,1,"2",4,0,0,0,0,1,44.2843088266916,0,0,0,0,0,0,0,2,0,0,0,0,1,42.3198661603914,3,0,0,0,0,0,43.6957279326537,47.1090459255511,87.2,86.5851685393258,2,5,19.6
"1705050102",2017/11/04,"17","2",1,1,1600,500,"アソボー",2,2,1,"2",1,0,0,0,0,0,39.9966615167595,1,0,0,0,0,0,39.9966615167595,0,0,0,0,0,0,0,1,0,0,0,0,0,39.9966615167595,34.6697012726769,102.5,99.3021080368906,10,11,141.7
"1705050107",2017/11/04,"17","2",1,1,1600,750,"ストライクショット",1,2,2,"4",15,2,3,1,1,0,53.7675892035382,7,1,2,0,1,0,54.15921864664,5,2,1,1,0,0,54.3227327842599,14,2,3,1,1,0,54.0691248507173,43.2986787451838,100.7,99.3021080368906,14,1,2.7
"1705050108",2017/11/04,"17","2",1,1,1600,750,"マイネルツァイト",2,2,1,"3",7,1,0,0,0,1,53.0846334911293,4,0,0,0,0,1,55.523063497902,7,1,0,0,0,1,53.0846334911293,7,1,0,0,0,1,53.0846334911293,53.8452067671367,98.5,99.3021080368906,7,9,30.9
"1703030208",2017/11/04,"17","2",4,2,1700,750,"マサハヤスター",2,2,1,"3",8,1,2,0,1,2,50.3885843319741,1,0,1,0,0,0,51.2461812436232,8,1,2,0,1,2,50.3885843319741,6,1,2,0,0,2,52.6395129316747,57.4940511854745,107.6,109.039348370927,9,4,10
"1703030205",2017/11/04,"17","2",2,2,1700,700,"タイセイカレッジ",2,2,1,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.1884738744579,111.5,109.039348370927,6,13,64.3
"1703030203",2017/11/04,"17","2",2,2,1700,750,"モアニレフア",2,2,2,"5",22,1,0,0,2,2,49.7835879809148,5,1,0,0,1,1,52.1588565461807,18,1,0,0,2,2,51.5631237951553,14,1,0,0,1,2,53.2060216373116,53.8494603860612,108.3,109.039348370927,10,15,251
"1705050112",2017/11/04,"17","2",2,1,2100,1050,"マジカルスペル",1,2,1,"3",5,2,1,1,0,0,55.7201171359639,0,0,0,0,0,0,0,4,2,1,0,0,0,60.9949651349412,0,0,0,0,0,0,0,57.7505397121788,132,134.308961303462,3,4,5.9
"1703030210",2017/11/04,"17","1",4,1,1200,1050,"パーリオミノル",2,2,2,"4",17,2,5,0,1,3,51.7023815608569,1,1,0,0,0,0,52.2912248164971,17,2,5,0,1,3,51.7023815608569,16,2,5,0,1,2,52.7889484260312,57.5537744093154,69.4,70.4959404600812,6,2,3.8
"1703030211",2017/11/04,"17","1",4,1,1200,1820,"ペイシャフェリシタ",1,2,2,"4",14,4,2,0,0,0,49.4396745759563,0,0,0,0,0,0,0,14,4,2,0,0,0,49.4396745759563,9,3,2,0,0,0,51.7632253568213,57.5537744093154,69.4,70.4959404600812,9,4,6.7
"1703030206",2017/11/04,"17","1",2,1,1200,750,"トワイライトライフ",1,2,2,"3",7,1,1,0,0,1,51.6782358992507,1,0,0,0,0,1,46.9684891746419,6,1,1,0,0,0,52.4631936866855,6,1,1,0,0,1,52.8472244159189,54.1075222247963,69.9,70.4959404600812,3,7,18.8
"1705050104",2017/11/04,"17","1",1,1,1400,500,"ニシノシノブ",1,2,2,"2",4,0,0,0,0,1,42.5855908072299,0,0,0,0,0,0,0,4,0,0,0,0,1,42.5855908072299,4,0,0,0,0,1,42.5855908072299,49.9975601768239,83.6,83.5994497936726,9,12,148.2
"1705050111",2017/11/04,"17","1",2,1,1400,3800,"トーセンアンバー",2,2,2,"2",4,1,0,2,1,0,49.3474915761368,2,0,0,1,1,0,47.9643226753619,4,1,0,2,1,0,49.3474915761368,3,0,0,2,1,0,50.0686283248682,54.4319387993314,82.6,83.5994497936726,6,6,14.3
"1705050106",2017/11/04,"17","1",1,1,1600,700,"クードゥピエ",2,2,1,"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.5020834272915,100,96.4517897091722,11,11,310.6
"1703030209",2017/11/04,"17","1",4,1,1800,1000,"トーセンエターナル",2,2,1,"2",2,0,0,0,0,0,38.1601733953651,0,0,0,0,0,0,0,1,0,0,0,0,0,20.5575894741475,2,0,0,0,0,0,38.1601733953651,36.4614778971228,112.9,109.972506738544,6,6,57.3
"1703030202",2017/11/04,"17","1",2,1,1800,500,"サウンドスター",2,2,1,"2",1,0,0,0,0,0,29.703993851776,0,0,0,0,0,0,0,1,0,0,0,0,0,29.703993851776,1,0,0,0,0,0,29.703993851776,45.2482417589386,111,109.972506738544,11,12,76
"1703030207",2017/11/04,"17","1",4,1,2000,750,"シンデン",2,2,1,"3",14,1,4,1,3,2,48.8270373983528,3,0,0,0,2,1,48.0277898353857,14,1,4,1,3,2,48.8270373983528,14,1,4,1,3,2,48.8270373983528,49.4484592627131,121.8,121.688424437299,13,9,21.7
"1705050103",2017/11/04,"17","1",1,1,2000,500,"インプレスシチー",2,2,1,"2",3,0,0,1,1,0,38.8493979903393,1,0,0,0,0,0,30.8754455130851,3,0,0,1,1,0,38.8493979903393,3,0,0,1,1,0,38.8493979903393,50.3713829393443,123.3,123.429534883721,9,4,20.8
"1705050110",2017/11/04,"17","1",2,1,2000,1820,"トーセンマタコイヤ",2,2,1,"6",13,4,4,1,1,1,56.5437756875903,6,2,2,0,0,1,55.1268200006415,13,4,4,1,1,1,56.5437756875903,12,4,4,1,1,0,57.7016516608038,56.1054821823617,121.3,123.429534883721,6,3,6.2
"1705050109",2017/11/04,"17","1",1,1,2400,1500,"マイネルフレスコ",2,2,1,"6",41,3,2,2,7,9,49.1289815553946,5,0,0,0,1,0,54.6485903608415,41,3,2,2,7,9,49.1289815553946,31,1,2,2,6,6,50.3554388802301,38.4661231982608,150.7,147.942771084337,9,9,66.3
"1703030204",2017/11/04,"17","3",2,1,2750,780,"ヤマタケジャイアン",2,2,3,"4",20,0,0,0,3,3,45.2914591797641,4,0,0,0,0,0,43.7816506909567,1,0,0,0,0,0,37.4567701905255,1,0,0,0,0,0,37.4567701905255,52.1655793206583,183,183.77676056338,1,9,82.8
"1703030201",2017/11/04,"17","2",2,2,1150,500,"ミヤジサクラコ",2,3,2,"2",1,0,0,1,0,0,50.0783177045831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,50.0783177045831,55.9564993599047,70.1,70.941784989858,3,2,4.4
